DATE,RATE
6/2/2007,40.417066
6/1/2007,40.401444
5/31/2007,40.378546
5/30/2007,40.590695
5/29/2007,40.329918
5/28/2007,40.448526
5/27/2007,40.281579
5/26/2007,40.281579
5/25/2007,40.323096
5/24/2007,40.453282
5/23/2007,40.344664
5/22/2007,40.295196
5/21/2007,40.494471
5/20/2007,40.321687
5/19/2007,40.321687
5/18/2007,40.398879
5/17/2007,40.680684
5/16/2007,40.580098
5/15/2007,40.710295
5/14/2007,40.648374
5/13/2007,40.904088
5/12/2007,40.904088
5/11/2007,40.904943
5/10/2007,41.090649
5/9/2007,40.713968
5/8/2007,40.666836
5/7/2007,40.653047
5/6/2007,40.648231
5/5/2007,40.648231
5/4/2007,40.6648
5/3/2007,40.853307
5/2/2007,41.030938
5/1/2007,41.00054
4/30/2007,41.032408
4/29/2007,40.938192
4/28/2007,40.938192
4/27/2007,40.846288
4/26/2007,40.632813
4/25/2007,40.58433
4/24/2007,40.752673
4/23/2007,41.56549
4/22/2007,41.58904
4/21/2007,41.58904
4/20/2007,41.624545
4/19/2007,41.995973
4/18/2007,41.907205
4/17/2007,41.83566
4/16/2007,41.779706
4/15/2007,42.424698
4/14/2007,42.424698
4/13/2007,42.393794
4/12/2007,42.709297
4/11/2007,42.682758
4/10/2007,42.644649
4/9/2007,42.682275
4/8/2007,42.76475
4/7/2007,42.76475
4/6/2007,42.752375
4/5/2007,42.774558
4/4/2007,42.89214
4/3/2007,42.914609
4/2/2007,43.075575
4/1/2007,43.348325
3/31/2007,43.348325
3/30/2007,43.240697
3/29/2007,43.515479
3/28/2007,42.836306
3/27/2007,43.029834
3/26/2007,43.261988
3/25/2007,43.458815
3/24/2007,43.458815
3/23/2007,43.469142
3/22/2007,43.546047
3/21/2007,43.287817
3/20/2007,43.533506
3/19/2007,43.998393
3/18/2007,44.010922
3/17/2007,44.010922
3/16/2007,44.032058
3/15/2007,44.125866
3/14/2007,44.169539
3/13/2007,44.082064
3/12/2007,44.122699
3/11/2007,44.104555
3/10/2007,44.104555
3/9/2007,44.094926
3/8/2007,44.231232
3/7/2007,44.236263
3/6/2007,44.233712
3/5/2007,44.413992
3/4/2007,44.109081
3/3/2007,44.109081
3/2/2007,44.114212
3/1/2007,44.092995
2/28/2007,44.127956
2/27/2007,44.137208
2/26/2007,44.033209
2/25/2007,44.066149
2/24/2007,44.066149
2/23/2007,44.092724
2/22/2007,44.065616
2/21/2007,44.058587
2/20/2007,44.103612
2/19/2007,44.024568
2/18/2007,43.880927
2/17/2007,43.880927
2/16/2007,43.872104
2/15/2007,43.967056
2/14/2007,43.953252
2/13/2007,44.061416
2/12/2007,44.005265
2/11/2007,43.969916
2/10/2007,43.969916
2/9/2007,43.985142
2/8/2007,44.01361
2/7/2007,44.023126
2/6/2007,44.033684
2/5/2007,44.047067
2/4/2007,44.041439
2/3/2007,44.041439
2/2/2007,44.025078
2/1/2007,44.028331
1/31/2007,44.100747
1/30/2007,44.110104
1/29/2007,44.155028
1/28/2007,44.13595
1/27/2007,44.13595
1/26/2007,44.116579
1/25/2007,44.162342
1/24/2007,44.223089
1/23/2007,44.174446
1/22/2007,44.141885
1/21/2007,44.163994
1/20/2007,44.163994
1/19/2007,44.17484
1/18/2007,44.160031
1/17/2007,44.13704
1/16/2007,44.212313
1/15/2007,44.282433
1/14/2007,44.327564
1/13/2007,44.327564
1/12/2007,44.383031
1/11/2007,44.521438
1/10/2007,44.469996
1/9/2007,44.293742
1/8/2007,44.378013
1/7/2007,44.208146
1/6/2007,44.208146
1/5/2007,44.22277
1/4/2007,44.193343
1/3/2007,44.244253
1/2/2007,44.200646
1/1/2007,44.33136
12/31/2006,44.33136
12/30/2006,44.33136
12/29/2006,44.215457
12/28/2006,44.190691
12/27/2006,44.260154
12/26/2006,44.368923
12/25/2006,44.417845
12/24/2006,44.417845
12/23/2006,44.417845
12/22/2006,44.414273
12/21/2006,44.548253
12/20/2006,44.633157
12/19/2006,44.649301
12/18/2006,44.664731
12/17/2006,44.636301
12/16/2006,44.636301
12/15/2006,44.594959
12/14/2006,44.586709
12/13/2006,44.700907
12/12/2006,44.735056
12/11/2006,44.727148
12/10/2006,44.567364
12/9/2006,44.567364
12/8/2006,44.577599
12/7/2006,44.562931
12/6/2006,44.628092
12/5/2006,44.627694
12/4/2006,44.507994
12/3/2006,44.563982
12/2/2006,44.563982
12/1/2006,44.55762
11/30/2006,44.638979
11/29/2006,44.59262
11/28/2006,44.594373
11/27/2006,44.590971
11/26/2006,44.614375
11/25/2006,44.614375
11/24/2006,44.60939
11/23/2006,44.678503
11/22/2006,44.684002
11/21/2006,44.78345
11/20/2006,44.918817
11/19/2006,44.788109
11/18/2006,44.788109
11/17/2006,44.794891
11/16/2006,44.895924
11/15/2006,45.295603
11/14/2006,45.098748
11/13/2006,44.876306
11/12/2006,44.651954
11/11/2006,44.651954
11/10/2006,44.610125
11/9/2006,44.485778
11/8/2006,44.620696
11/7/2006,44.67477
11/6/2006,44.83919
11/5/2006,44.839556
11/4/2006,44.839556
11/3/2006,44.785798
11/2/2006,44.847268
11/1/2006,44.818885
10/31/2006,44.93305
10/30/2006,44.919029
10/29/2006,45.155582
10/28/2006,45.155582
10/27/2006,45.138139
10/26/2006,45.235903
10/25/2006,45.325588
10/24/2006,45.214545
10/23/2006,45.324626
10/22/2006,45.268015
10/21/2006,45.268015
10/20/2006,45.23493
10/19/2006,45.275582
10/18/2006,45.296489
10/17/2006,45.207631
10/16/2006,45.405738
10/15/2006,45.447195
10/14/2006,45.447195
10/13/2006,45.382279
10/12/2006,45.583422
10/11/2006,45.601996
10/10/2006,45.70259
10/9/2006,45.683382
10/8/2006,45.484891
10/7/2006,45.484891
10/6/2006,45.473509
10/5/2006,45.498179
10/4/2006,45.54335
10/3/2006,45.721459
10/2/2006,45.84448
10/1/2006,45.797363
9/30/2006,45.797363
9/29/2006,45.868658
9/28/2006,45.827952
9/27/2006,45.833693
9/26/2006,45.827584
9/25/2006,45.861973
9/24/2006,45.796317
9/23/2006,45.796317
9/22/2006,45.796611
9/21/2006,45.784914
9/20/2006,45.897989
9/19/2006,46.037261
9/18/2006,46.109625
9/17/2006,46.047613
9/16/2006,46.047613
9/15/2006,46.003938
9/14/2006,46.090846
9/13/2006,46.164715
9/12/2006,46.229283
9/11/2006,46.201917
9/10/2006,46.144616
9/9/2006,46.144616
9/8/2006,46.149277
9/7/2006,46.14455
9/6/2006,46.09966
9/5/2006,46.231718
9/4/2006,46.343823
9/3/2006,46.460485
9/2/2006,46.460485
9/1/2006,46.429391
8/31/2006,46.461738
8/30/2006,46.430127
8/29/2006,46.463359
8/28/2006,46.486733
8/27/2006,46.46165
8/26/2006,46.46165
8/25/2006,46.459489
8/24/2006,46.463471
8/23/2006,46.485728
8/22/2006,46.464061
8/21/2006,46.424858
8/20/2006,46.416189
8/19/2006,46.416189
8/18/2006,46.420268
8/17/2006,46.399302
8/16/2006,46.510896
8/15/2006,46.479686
8/14/2006,46.553908
8/13/2006,46.481261
8/12/2006,46.481261
8/11/2006,46.492775
8/10/2006,46.351252
8/9/2006,46.436581
8/8/2006,46.497668
8/7/2006,46.534963
8/6/2006,46.451234
8/5/2006,46.451234
8/4/2006,46.478498
8/3/2006,46.514935
8/2/2006,46.638444
8/1/2006,46.529607
7/31/2006,46.50974
7/30/2006,46.574858
7/29/2006,46.574858
7/28/2006,46.59744
7/27/2006,46.56134
7/26/2006,46.755763
7/25/2006,46.781825
7/24/2006,46.853391
7/23/2006,46.720764
7/22/2006,46.720764
7/21/2006,46.687026
7/20/2006,46.653626
7/19/2006,46.89008
7/18/2006,46.627824
7/17/2006,46.672961
7/16/2006,46.305807
7/15/2006,46.305807
7/14/2006,46.292486
7/13/2006,46.201048
7/12/2006,46.130613
7/11/2006,46.05883
7/10/2006,45.991377
7/9/2006,45.896929
7/8/2006,45.896929
7/7/2006,45.892275
7/6/2006,46.04568
7/5/2006,45.97051
7/4/2006,45.948655
7/3/2006,45.987441
7/2/2006,45.916464
7/1/2006,45.916464
6/30/2006,45.913928
6/29/2006,46.198271
6/28/2006,46.255511
6/27/2006,46.281402
6/26/2006,46.284293
6/25/2006,46.008293
6/24/2006,46.008293
6/23/2006,46.013776
6/22/2006,45.860778
6/21/2006,45.844906
6/20/2006,45.827514
6/19/2006,45.813206
6/18/2006,45.810681
6/17/2006,45.810681
6/16/2006,45.760417
6/15/2006,45.760741
6/14/2006,45.746469
6/13/2006,45.876602
6/12/2006,45.78715
6/11/2006,45.858736
6/10/2006,45.858736
6/9/2006,45.826804
6/8/2006,45.865042
6/7/2006,45.865617
6/6/2006,45.814653
6/5/2006,45.731693
6/4/2006,45.693231
6/3/2006,45.693231
6/2/2006,45.740143
6/1/2006,46.209538
5/31/2006,46.242607
5/30/2006,46.183214
5/29/2006,46.025147
5/28/2006,45.810381
5/27/2006,45.810381
5/26/2006,45.831471
5/25/2006,45.801964
5/24/2006,45.616398
5/23/2006,45.399055
5/22/2006,45.46477
5/21/2006,45.463092
5/20/2006,45.463092
5/19/2006,45.435387
5/18/2006,45.26666
5/17/2006,44.872564
5/16/2006,45.195462
5/15/2006,45.373807
5/14/2006,44.948141
5/13/2006,44.948141
5/12/2006,44.942433
5/11/2006,44.92459
5/10/2006,44.85507
5/9/2006,44.869998
5/8/2006,44.836317
5/7/2006,44.802838
5/6/2006,44.802838
5/5/2006,44.840143
5/4/2006,44.793884
5/3/2006,44.716116
5/2/2006,44.85494
5/1/2006,44.831651
4/30/2006,44.893301
4/29/2006,44.893301
4/28/2006,44.898491
4/27/2006,44.897039
4/26/2006,45.063384
4/25/2006,44.897997
4/24/2006,44.887143
4/23/2006,45.057628
4/22/2006,45.057628
4/21/2006,45.082026
4/20/2006,45.079984
4/19/2006,45.031026
4/18/2006,45.113479
4/17/2006,45.007216
4/16/2006,45.083936
4/15/2006,45.083936
4/14/2006,45.051968
4/13/2006,45.095084
4/12/2006,45.122252
4/11/2006,44.701237
4/10/2006,44.711988
4/9/2006,44.297814
4/8/2006,44.297814
4/7/2006,44.465923
4/6/2006,44.491687
4/5/2006,44.531071
4/4/2006,44.609063
4/3/2006,44.452601
4/2/2006,44.529871
4/1/2006,44.529871
3/31/2006,44.538871
3/30/2006,44.497236
3/29/2006,44.580816
3/28/2006,44.534978
3/27/2006,44.622432
3/26/2006,44.536507
3/25/2006,44.536507
3/24/2006,44.534165
3/23/2006,44.429675
3/22/2006,44.376901
3/21/2006,44.29818
3/20/2006,44.321187
3/19/2006,44.286002
3/18/2006,44.286002
3/17/2006,44.307291
3/16/2006,44.348979
3/15/2006,44.214511
3/14/2006,44.376994
3/13/2006,44.392076
3/12/2006,44.362254
3/11/2006,44.362254
3/10/2006,44.366546
3/9/2006,44.321562
3/8/2006,44.332855
3/7/2006,44.255895
3/6/2006,44.208717
3/5/2006,44.121692
3/4/2006,44.121692
3/3/2006,44.129632
3/2/2006,44.235011
3/1/2006,44.310277
2/28/2006,44.248986
2/27/2006,44.42962
2/26/2006,44.407654
2/25/2006,44.407654
2/24/2006,44.378532
2/23/2006,44.376371
2/22/2006,44.549475
2/21/2006,44.379957
2/20/2006,44.373486
2/19/2006,44.391339
2/18/2006,44.391339
2/17/2006,44.374139
2/16/2006,44.287473
2/15/2006,44.189583
2/14/2006,44.162366
2/13/2006,44.178663
2/12/2006,44.117888
2/11/2006,44.117888
2/10/2006,44.121641
2/9/2006,44.118435
2/8/2006,44.174059
2/7/2006,44.178894
2/6/2006,44.160162
2/5/2006,44.158769
2/4/2006,44.158769
2/3/2006,44.160558
2/2/2006,44.182033
2/1/2006,44.154891
1/31/2006,43.865423
1/30/2006,44.063893
1/29/2006,44.02045
1/28/2006,44.02045
1/27/2006,44.040281
1/26/2006,44.014016
1/25/2006,44.106298
1/24/2006,44.201624
1/23/2006,44.184568
1/22/2006,44.178684
1/21/2006,44.178684
1/20/2006,44.170455
1/19/2006,44.213208
1/18/2006,44.327295
1/17/2006,44.270565
1/16/2006,44.186918
1/15/2006,44.128257
1/14/2006,44.128257
1/13/2006,44.144585
1/12/2006,44.039056
1/11/2006,44.022931
1/10/2006,44.184278
1/9/2006,44.225833
1/8/2006,44.435685
1/7/2006,44.435685
1/6/2006,44.443135
1/5/2006,44.616536
1/4/2006,44.72489
1/3/2006,44.951694
1/2/2006,45.050213
1/1/2006,45.064472
12/31/2005,45.064472
12/30/2005,45.012312
12/29/2005,45.123317
12/28/2005,45.051428
12/27/2005,45.223004
12/26/2005,45.076699
12/25/2005,45.076699
12/24/2005,45.076699
12/23/2005,45.102849
12/22/2005,45.153716
12/21/2005,45.170365
12/20/2005,45.153196
12/19/2005,44.994613
12/18/2005,45.286555
12/17/2005,45.286555
12/16/2005,45.263583
12/15/2005,45.311327
12/14/2005,45.653696
12/13/2005,46.052091
12/12/2005,46.033908
12/11/2005,46.196376
12/10/2005,46.196376
12/9/2005,46.162937
12/8/2005,46.166208
12/7/2005,46.19075
12/6/2005,46.147349
12/5/2005,46.290284
12/4/2005,46.12487
12/3/2005,46.12487
12/2/2005,46.133803
12/1/2005,45.977435
11/30/2005,45.88764
11/29/2005,45.854735
11/28/2005,45.901425
11/27/2005,45.769905
11/26/2005,45.769905
11/25/2005,45.778682
11/24/2005,45.712562
11/23/2005,45.719968
11/22/2005,45.786672
11/21/2005,45.728197
11/20/2005,45.685598
11/19/2005,45.685598
11/18/2005,45.708034
11/17/2005,45.675939
11/16/2005,45.745709
11/15/2005,45.654171
11/14/2005,45.626397
11/13/2005,45.661382
11/12/2005,45.661382
11/11/2005,45.674155
11/10/2005,45.706099
11/9/2005,45.740089
11/8/2005,45.742248
11/7/2005,45.828292
11/6/2005,45.411631
11/5/2005,45.411631
11/4/2005,45.444934
11/3/2005,45.246777
11/2/2005,45.203481
11/1/2005,45.068214
10/31/2005,45.087439
10/30/2005,45.042415
10/29/2005,45.042415
10/28/2005,45.035871
10/27/2005,44.994231
10/26/2005,45.022441
10/25/2005,45.03458
10/24/2005,45.114716
10/23/2005,45.020752
10/22/2005,45.020752
10/21/2005,45.018298
10/20/2005,45.152854
10/19/2005,45.124682
10/18/2005,45.099251
10/17/2005,44.854158
10/16/2005,44.811134
10/15/2005,44.811134
10/14/2005,44.792734
10/13/2005,44.907083
10/12/2005,44.765693
10/11/2005,44.804609
10/10/2005,44.737199
10/9/2005,44.338496
10/8/2005,44.338496
10/7/2005,44.327676
10/6/2005,44.228365
10/5/2005,44.220782
10/4/2005,44.328282
10/3/2005,44.253943
10/2/2005,43.919633
10/1/2005,43.919633
9/30/2005,43.928354
9/29/2005,43.955537
9/28/2005,43.999205
9/27/2005,43.998645
9/26/2005,43.901157
9/25/2005,43.835245
9/24/2005,43.835245
9/23/2005,43.847827
9/22/2005,43.876213
9/21/2005,43.850659
9/20/2005,43.843216
9/19/2005,43.852532
9/18/2005,43.819162
9/17/2005,43.819162
9/16/2005,43.839305
9/15/2005,43.850469
9/14/2005,43.873462
9/13/2005,43.861483
9/12/2005,43.762065
9/11/2005,43.759383
9/10/2005,43.759383
9/9/2005,43.77294
9/8/2005,43.790037
9/7/2005,43.828997
9/6/2005,43.8329
9/5/2005,43.834835
9/4/2005,43.853961
9/3/2005,43.853961
9/2/2005,43.86429
9/1/2005,43.909558
8/31/2005,44.067038
8/30/2005,43.999965
8/29/2005,43.875992
8/28/2005,43.654995
8/27/2005,43.654995
8/26/2005,43.653401
8/25/2005,43.650906
8/24/2005,43.688183
8/23/2005,43.615661
8/22/2005,43.599537
8/21/2005,43.537906
8/20/2005,43.537906
8/19/2005,43.544136
8/18/2005,43.529263
8/17/2005,43.483646
8/16/2005,43.478472
8/15/2005,43.480275
8/14/2005,43.506484
8/13/2005,43.506484
8/12/2005,43.515577
8/11/2005,43.528862
8/10/2005,43.508844
8/9/2005,43.486464
8/8/2005,43.478635
8/7/2005,43.455874
8/6/2005,43.455874
8/5/2005,43.444334
8/4/2005,43.464685
8/3/2005,43.417311
8/2/2005,43.478012
8/1/2005,43.361897
7/31/2005,43.474971
7/30/2005,43.474971
7/29/2005,43.45955
7/28/2005,43.381316
7/27/2005,43.383346
7/26/2005,43.441273
7/25/2005,43.498797
7/24/2005,43.473365
7/23/2005,43.473365
7/22/2005,43.451461
7/21/2005,43.179441
7/20/2005,43.479161
7/19/2005,43.510703
7/18/2005,43.531683
7/17/2005,43.501446
7/16/2005,43.501446
7/15/2005,43.485872
7/14/2005,43.511235
7/13/2005,43.490371
7/12/2005,43.492635
7/11/2005,43.530258
7/10/2005,43.581292
7/9/2005,43.581292
7/8/2005,43.568401
7/7/2005,43.603244
7/6/2005,43.525846
7/5/2005,43.55448
7/4/2005,43.528869
7/3/2005,43.490149
7/2/2005,43.490149
7/1/2005,43.475789
6/30/2005,43.515961
6/29/2005,43.528144
6/28/2005,43.461784
6/27/2005,43.475005
6/26/2005,43.490347
6/25/2005,43.490347
6/24/2005,43.508453
6/23/2005,43.531971
6/22/2005,43.497138
6/21/2005,43.55121
6/20/2005,43.560161
6/19/2005,43.506544
6/18/2005,43.506544
6/17/2005,43.521631
6/16/2005,43.517712
6/15/2005,43.618412
6/14/2005,43.598974
6/13/2005,43.609521
6/12/2005,43.501452
6/11/2005,43.501452
6/10/2005,43.507678
6/9/2005,43.469275
6/8/2005,43.459877
6/7/2005,43.518618
6/6/2005,43.585235
6/5/2005,43.551432
6/4/2005,43.551432
6/3/2005,43.55562
6/2/2005,43.648941
6/1/2005,43.725697
5/31/2005,43.692954
5/30/2005,43.552152
5/29/2005,43.512418
5/28/2005,43.512418
5/27/2005,43.482678
5/26/2005,43.495974
5/25/2005,43.498286
5/24/2005,43.465275
5/23/2005,43.487183
5/22/2005,43.427054
5/21/2005,43.427054
5/20/2005,43.410863
5/19/2005,43.454389
5/18/2005,43.461017
5/17/2005,43.450183
5/16/2005,43.457737
5/15/2005,43.396137
5/14/2005,43.396137
5/13/2005,43.370464
5/12/2005,43.32344
5/11/2005,43.251156
5/10/2005,43.407854
5/9/2005,43.460153
5/8/2005,43.440701
5/7/2005,43.440701
5/6/2005,43.409264
5/5/2005,43.379973
5/4/2005,43.45937
5/3/2005,43.578596
5/2/2005,43.533153
5/1/2005,43.260049
4/30/2005,43.260049
4/29/2005,43.398956
4/28/2005,43.672571
4/27/2005,43.678765
4/26/2005,43.521071
4/25/2005,43.657066
4/24/2005,43.681636
4/23/2005,43.681636
4/22/2005,43.679401
4/21/2005,43.720901
4/20/2005,43.67194
4/19/2005,43.723667
4/18/2005,43.704339
4/17/2005,43.819352
4/16/2005,43.819352
4/15/2005,43.75943
4/14/2005,43.700396
4/13/2005,43.713035
4/12/2005,43.677975
4/11/2005,43.654529
4/10/2005,43.651792
4/9/2005,43.651792
4/8/2005,43.67839
4/7/2005,43.704279
4/6/2005,43.715057
4/5/2005,43.71487
4/4/2005,43.708841
4/3/2005,43.644438
4/2/2005,43.644438
4/1/2005,43.668232
3/31/2005,43.665684
3/30/2005,43.719598
3/29/2005,43.7473
3/28/2005,43.693319
3/27/2005,43.706153
3/26/2005,43.706153
3/25/2005,43.663077
3/24/2005,43.688121
3/23/2005,43.681257
3/22/2005,43.642854
3/21/2005,43.654156
3/20/2005,43.572128
3/19/2005,43.572128
3/18/2005,43.614685
3/17/2005,43.578236
3/16/2005,43.522676
3/15/2005,43.494739
3/14/2005,43.489198
3/13/2005,43.463715
3/12/2005,43.463715
3/11/2005,43.474568
3/10/2005,43.511702
3/9/2005,43.570377
3/8/2005,43.614262
3/7/2005,43.606813
3/6/2005,43.625091
3/5/2005,43.625091
3/4/2005,43.655145
3/3/2005,43.634795
3/2/2005,43.620218
3/1/2005,43.609749
2/28/2005,43.597708
2/27/2005,43.601023
2/26/2005,43.601023
2/25/2005,43.63978
2/24/2005,43.58553
2/23/2005,43.654504
2/22/2005,43.633446
2/21/2005,43.791955
2/20/2005,43.756692
2/19/2005,43.756692
2/18/2005,43.780172
2/17/2005,43.727435
2/16/2005,43.683049
2/15/2005,43.743433
2/14/2005,43.657811
2/13/2005,43.738487
2/12/2005,43.738487
2/11/2005,43.750078
2/10/2005,43.738936
2/9/2005,43.652301
2/8/2005,43.623379
2/7/2005,43.429707
2/6/2005,43.357393
2/5/2005,43.357393
2/4/2005,43.384906
2/3/2005,43.347981
2/2/2005,43.351961
2/1/2005,43.655234
1/31/2005,43.677239
1/30/2005,43.679797
1/29/2005,43.679797
1/28/2005,43.678411
1/27/2005,43.681855
1/26/2005,43.679313
1/25/2005,43.713024
1/24/2005,43.696562
1/23/2005,43.720806
1/22/2005,43.720806
1/21/2005,43.702541
1/20/2005,43.612276
1/19/2005,43.66991
1/18/2005,43.64799
1/17/2005,43.634805
1/16/2005,43.639327
1/15/2005,43.639327
1/14/2005,43.617638
1/13/2005,43.562033
1/12/2005,43.612294
1/11/2005,43.726661
1/10/2005,43.819183
1/9/2005,43.721835
1/8/2005,43.721835
1/7/2005,43.729652
1/6/2005,43.811884
1/5/2005,43.702568
1/4/2005,43.487272
1/3/2005,43.392347
1/2/2005,43.563514
1/1/2005,43.563514
12/31/2004,43.446377
12/30/2004,43.675184
12/29/2004,43.706783
12/28/2004,43.698291
12/27/2004,43.765582
12/26/2004,43.709498
12/25/2004,43.709498
12/24/2004,43.675023
12/23/2004,43.651504
12/22/2004,43.807813
12/21/2004,43.689112
12/20/2004,43.843788
12/19/2004,43.911394
12/18/2004,43.911394
12/17/2004,43.900408
12/16/2004,43.804646
12/15/2004,43.948554
12/14/2004,44.065504
12/13/2004,44.143026
12/12/2004,44.594443
12/11/2004,44.594443
12/10/2004,44.593248
12/9/2004,44.130944
12/8/2004,43.999118
12/7/2004,43.648641
12/6/2004,43.570187
12/5/2004,44.061077
12/4/2004,44.061077
12/3/2004,44.065472
12/2/2004,44.096
12/1/2004,44.354255
11/30/2004,44.522986
11/29/2004,44.695527
11/28/2004,44.932176
11/27/2004,44.932176
11/26/2004,44.95991
11/25/2004,45.01588
11/24/2004,44.99789
11/23/2004,45.014872
11/22/2004,44.98099
11/21/2004,45.019546
11/20/2004,45.019546
11/19/2004,45.010356
11/18/2004,44.997406
11/17/2004,45.005585
11/16/2004,45.003528
11/15/2004,45.047414
11/14/2004,45.036082
11/13/2004,45.036082
11/12/2004,45.037615
11/11/2004,45.115287
11/10/2004,45.130692
11/9/2004,45.126658
11/8/2004,45.095396
11/7/2004,45.156652
11/6/2004,45.156652
11/5/2004,45.146482
11/4/2004,45.133123
11/3/2004,45.308573
11/2/2004,45.469324
11/1/2004,45.346641
10/31/2004,45.339956
10/30/2004,45.339956
10/29/2004,45.319963
10/28/2004,45.613851
10/27/2004,45.5834
10/26/2004,45.641685
10/25/2004,45.59321
10/24/2004,45.689512
10/23/2004,45.689512
10/22/2004,45.678717
10/21/2004,45.695726
10/20/2004,45.711628
10/19/2004,45.794551
10/18/2004,45.804421
10/17/2004,45.830458
10/16/2004,45.830458
10/15/2004,45.831083
10/14/2004,45.805811
10/13/2004,45.799394
10/12/2004,45.854499
10/11/2004,45.773088
10/10/2004,45.739263
10/9/2004,45.739263
10/8/2004,45.762512
10/7/2004,45.812975
10/6/2004,45.821724
10/5/2004,45.83488
10/4/2004,45.822314
10/3/2004,45.858904
10/2/2004,45.858904
10/1/2004,45.852806
9/30/2004,45.854262
9/29/2004,45.965618
9/28/2004,46.082369
9/27/2004,45.926035
9/26/2004,45.874001
9/25/2004,45.874001
9/24/2004,45.891981
9/23/2004,45.853264
9/22/2004,45.815834
9/21/2004,45.81692
9/20/2004,45.865063
9/19/2004,45.796409
9/18/2004,45.796409
9/17/2004,45.834417
9/16/2004,45.843871
9/15/2004,45.817429
9/14/2004,45.855599
9/13/2004,46.12523
9/12/2004,46.220221
9/11/2004,46.220221
9/10/2004,46.229528
9/9/2004,46.286892
9/8/2004,46.285061
9/7/2004,46.31874
9/6/2004,46.312224
9/5/2004,46.200329
9/4/2004,46.200329
9/3/2004,46.253162
9/2/2004,46.281337
9/1/2004,46.304634
8/31/2004,46.329754
8/30/2004,46.310762
8/29/2004,46.255284
8/28/2004,46.255284
8/27/2004,46.263658
8/26/2004,46.312843
8/25/2004,46.346701
8/24/2004,46.264966
8/23/2004,46.239889
8/22/2004,46.14008
8/21/2004,46.14008
8/20/2004,46.192176
8/19/2004,46.293154
8/18/2004,46.324034
8/17/2004,46.326983
8/16/2004,46.366275
8/15/2004,46.260976
8/14/2004,46.260976
8/13/2004,46.276455
8/12/2004,46.206294
8/11/2004,46.281386
8/10/2004,46.308654
8/9/2004,46.39467
8/8/2004,46.25923
8/7/2004,46.25923
8/6/2004,46.323952
8/5/2004,46.326123
8/4/2004,46.326169
8/3/2004,46.322712
8/2/2004,46.297469
8/1/2004,46.382522
7/31/2004,46.382522
7/30/2004,46.390309
7/29/2004,46.363373
7/28/2004,46.267542
7/27/2004,46.228381
7/26/2004,46.274231
7/25/2004,46.265955
7/24/2004,46.265955
7/23/2004,46.31972
7/22/2004,46.28875
7/21/2004,46.091093
7/20/2004,46.089767
7/19/2004,46.083489
7/18/2004,45.627425
7/17/2004,45.627425
7/16/2004,45.846878
7/15/2004,45.967767
7/14/2004,45.840061
7/13/2004,45.757629
7/12/2004,45.619883
7/11/2004,45.498562
7/10/2004,45.498562
7/9/2004,45.589334
7/8/2004,45.678625
7/7/2004,45.741772
7/6/2004,45.945346
7/5/2004,45.788734
7/4/2004,45.747031
7/3/2004,45.747031
7/2/2004,45.772306
7/1/2004,45.892633
6/30/2004,45.975664
6/29/2004,46.02017
6/28/2004,45.945012
6/27/2004,45.790791
6/26/2004,45.790791
6/25/2004,45.80315
6/24/2004,45.851704
6/23/2004,45.724455
6/22/2004,46.184835
6/21/2004,45.881313
6/20/2004,45.580903
6/19/2004,45.580903
6/18/2004,45.632867
6/17/2004,45.46486
6/16/2004,45.333116
6/15/2004,45.357175
6/14/2004,45.320989
6/13/2004,45.031818
6/12/2004,45.031818
6/11/2004,45.069758
6/10/2004,45.12375
6/9/2004,45.042174
6/8/2004,45.023632
6/7/2004,45.049286
6/6/2004,45.208417
6/5/2004,45.208417
6/4/2004,45.135282
6/3/2004,45.219458
6/2/2004,45.331046
6/1/2004,45.397136
5/31/2004,45.456438
5/30/2004,45.39686
5/29/2004,45.39686
5/28/2004,45.402942
5/27/2004,45.3775
5/26/2004,45.084301
5/25/2004,45.302488
5/24/2004,45.291286
5/23/2004,45.194242
5/22/2004,45.194242
5/21/2004,45.131898
5/20/2004,45.284182
5/19/2004,45.162524
5/18/2004,45.437252
5/17/2004,45.475683
5/16/2004,45.504551
5/15/2004,45.504551
5/14/2004,45.560692
5/13/2004,45.208151
5/12/2004,45.321976
5/11/2004,45.299929
5/10/2004,44.984911
5/9/2004,44.572557
5/8/2004,44.572557
5/7/2004,44.629467
5/6/2004,44.619109
5/5/2004,44.566972
5/4/2004,44.672098
5/3/2004,44.752204
5/2/2004,44.484569
5/1/2004,44.484569
4/30/2004,44.502318
4/29/2004,44.3741
4/28/2004,44.159461
4/27/2004,44.194418
4/26/2004,44.156642
4/25/2004,44.033968
4/24/2004,44.033968
4/23/2004,44.030114
4/22/2004,44.090201
4/21/2004,44.045163
4/20/2004,43.94583
4/19/2004,43.852626
4/18/2004,43.852609
4/17/2004,43.852609
4/16/2004,43.860698
4/15/2004,43.962592
4/14/2004,43.629069
4/13/2004,43.781921
4/12/2004,43.727875
4/11/2004,43.767184
4/10/2004,43.767184
4/9/2004,43.608592
4/8/2004,43.680527
4/7/2004,43.644819
4/6/2004,43.772356
4/5/2004,43.742011
4/4/2004,43.65663
4/3/2004,43.65663
4/2/2004,43.712585
4/1/2004,43.378847
3/31/2004,43.409756
3/30/2004,44.119212
3/29/2004,44.123441
3/28/2004,44.416035
3/27/2004,44.416035
3/26/2004,44.417824
3/25/2004,44.595849
3/24/2004,44.732587
